"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"HCLTECH","EQ","17-Jan-2025","1,792.25","1,773.00","1,793.10","1,750.05","1,789.45","1,788.90","1,776.06","24,24,374","4,30,58,21,954.95","1,76,981","12,90,597","53.23"
"HCLTECH","EQ","16-Jan-2025","1,825.70","1,833.00","1,837.95","1,785.30","1,790.15","1,792.25","1,796.66","53,62,008","9,63,36,92,689.40","2,60,626","37,36,218","69.68"
"HCLTECH","EQ","15-Jan-2025","1,813.55","1,836.00","1,843.55","1,812.55","1,825.70","1,825.70","1,824.99","33,50,594","6,11,48,02,982.45","2,21,654","19,53,517","58.30"
"HCLTECH","EQ","14-Jan-2025","1,989.40","1,936.10","1,939.00","1,797.75","1,819.95","1,813.55","1,824.43","1,58,19,311","28,86,12,17,134.40","6,00,156","87,71,029","55.45"
"HCLTECH","EQ","13-Jan-2025","1,995.10","1,994.90","2,012.20","1,965.40","1,975.00","1,989.40","1,992.36","56,94,121","11,34,47,60,287.75","1,80,247","37,58,232","66.00"
"HCLTECH","EQ","10-Jan-2025","1,934.80","1,936.00","2,002.35","1,935.25","1,997.10","1,995.10","1,977.11","48,02,079","9,49,42,50,831.60","2,34,018","26,76,052","55.73"
"HCLTECH","EQ","09-Jan-2025","1,932.25","1,926.80","1,944.45","1,920.00","1,934.00","1,934.80","1,935.70","27,42,139","5,30,79,58,003.95","1,27,128","17,54,355","63.98"
"HCLTECH","EQ","08-Jan-2025","1,915.90","1,906.30","1,938.50","1,894.55","1,932.90","1,932.25","1,915.00","23,72,138","4,54,26,49,572.20","1,61,359","14,84,307","62.57"
"HCLTECH","EQ","07-Jan-2025","1,953.05","1,960.00","1,981.00","1,908.90","1,916.75","1,915.90","1,930.16","24,94,547","4,81,48,70,548.30","1,17,446","15,13,882","60.69"
"HCLTECH","EQ","06-Jan-2025","1,946.65","1,951.25","1,973.40","1,930.00","1,948.60","1,953.05","1,951.88","17,89,037","3,49,19,88,428.35","1,05,379","10,79,773","60.35"
"HCLTECH","EQ","03-Jan-2025","1,972.20","1,980.00","1,992.10","1,941.00","1,943.00","1,946.65","1,956.95","28,53,344","5,58,38,62,264.80","1,48,177","18,13,441","63.55"
"HCLTECH","EQ","02-Jan-2025","1,911.95","1,911.95","1,976.30","1,910.05","1,966.45","1,972.20","1,956.30","34,87,645","6,82,28,64,745.30","1,72,843","23,21,689","66.57"
"HCLTECH","EQ","01-Jan-2025","1,917.40","1,917.40","1,936.95","1,907.90","1,911.60","1,911.95","1,918.88","8,80,695","1,68,99,45,501.45","53,268","4,42,399","50.23"
"HCLTECH","EQ","31-Dec-2024","1,928.95","1,915.20","1,927.80","1,878.55","1,924.80","1,917.40","1,908.87","19,68,650","3,75,78,95,094.25","1,48,818","12,14,798","61.71"
"HCLTECH","EQ","30-Dec-2024","1,892.00","1,888.00","1,968.95","1,865.65","1,910.65","1,928.95","1,921.33","62,62,203","12,03,17,86,092.00","1,27,109","48,81,138","77.95"
"HCLTECH","EQ","27-Dec-2024","1,900.75","1,900.00","1,902.90","1,882.70","1,891.00","1,892.00","1,892.73","13,28,546","2,51,45,79,848.70","67,732","8,56,004","64.43"
"HCLTECH","EQ","26-Dec-2024","1,896.95","1,905.60","1,908.90","1,886.30","1,900.00","1,900.75","1,898.23","10,65,107","2,02,18,13,031.15","78,206","5,66,463","53.18"
"HCLTECH","EQ","24-Dec-2024","1,903.00","1,908.60","1,923.65","1,889.25","1,892.05","1,896.95","1,900.82","13,10,301","2,49,06,50,721.60","77,013","8,52,523","65.06"
"HCLTECH","EQ","23-Dec-2024","1,911.35","1,918.50","1,939.40","1,899.15","1,900.80","1,903.00","1,910.92","20,58,339","3,93,33,25,777.05","1,04,426","12,98,879","63.10"
"HCLTECH","EQ","20-Dec-2024","1,934.25","1,954.60","1,957.65","1,896.40","1,917.70","1,911.35","1,916.10","37,86,921","7,25,61,19,157.70","1,59,211","21,33,349","56.33"
"HCLTECH","EQ","19-Dec-2024","1,960.35","1,910.00","1,946.20","1,910.00","1,936.15","1,934.25","1,934.20","19,16,115","3,70,61,51,475.75","1,01,525","11,26,470","58.79"
"HCLTECH","EQ","18-Dec-2024","1,950.60","1,949.00","1,971.95","1,946.75","1,958.85","1,960.35","1,963.41","34,60,812","6,79,49,95,543.20","1,08,768","27,02,400","78.09"
"HCLTECH","EQ","17-Dec-2024","1,954.40","1,945.30","1,963.20","1,938.00","1,948.05","1,950.60","1,948.84","19,87,909","3,87,41,13,572.75","1,00,983","12,52,469","63.00"
"HCLTECH","EQ","16-Dec-2024","1,968.80","1,970.85","1,980.00","1,950.25","1,954.25","1,954.40","1,958.66","13,71,189","2,68,56,93,402.70","78,075","8,87,936","64.76"
"HCLTECH","EQ","13-Dec-2024","1,936.20","1,939.00","1,975.00","1,912.35","1,965.00","1,968.80","1,954.97","25,69,918","5,02,41,19,849.50","1,53,874","13,66,673","53.18"
"HCLTECH","EQ","12-Dec-2024","1,930.90","1,924.95","1,949.00","1,921.50","1,937.00","1,936.20","1,936.91","23,06,173","4,46,68,51,339.30","1,38,423","12,43,955","53.94"
"HCLTECH","EQ","11-Dec-2024","1,936.35","1,926.25","1,934.80","1,916.00","1,930.00","1,930.90","1,926.41","13,87,117","2,67,21,56,722.65","86,037","8,69,940","62.72"
"HCLTECH","EQ","10-Dec-2024","1,909.90","1,916.45","1,942.80","1,912.20","1,937.00","1,936.35","1,931.39","26,95,207","5,20,54,83,157.65","1,17,737","19,03,845","70.64"
"HCLTECH","EQ","09-Dec-2024","1,922.70","1,915.00","1,926.05","1,901.00","1,909.95","1,909.90","1,910.47","13,79,520","2,63,55,27,110.20","71,773","9,22,987","66.91"
"HCLTECH","EQ","06-Dec-2024","1,924.00","1,926.00","1,939.35","1,915.30","1,915.55","1,922.70","1,923.49","22,50,408","4,32,86,34,514.30","1,36,345","14,79,045","65.72"
"HCLTECH","EQ","05-Dec-2024","1,897.65","1,885.00","1,938.10","1,884.00","1,920.00","1,924.00","1,912.31","38,81,814","7,42,32,16,155.95","1,81,152","22,05,733","56.82"
"HCLTECH","EQ","04-Dec-2024","1,890.75","1,882.00","1,911.00","1,877.60","1,894.60","1,897.65","1,895.92","37,30,643","7,07,30,13,391.60","1,84,460","25,25,400","67.69"
"HCLTECH","EQ","03-Dec-2024","1,871.50","1,884.00","1,896.30","1,872.05","1,888.95","1,890.75","1,887.37","29,54,648","5,57,65,07,461.25","1,65,181","22,95,819","77.70"
"HCLTECH","EQ","02-Dec-2024","1,848.05","1,848.05","1,878.55","1,835.45","1,872.75","1,871.50","1,863.05","20,14,744","3,75,35,67,689.45","91,103","13,07,495","64.90"
"HCLTECH","EQ","29-Nov-2024","1,840.90","1,842.00","1,872.30","1,833.95","1,850.00","1,848.05","1,855.83","24,82,280","4,60,67,01,269.50","1,37,062","17,19,037","69.25"
"HCLTECH","EQ","28-Nov-2024","1,891.05","1,885.10","1,900.50","1,835.00","1,844.00","1,840.90","1,852.26","36,31,255","6,72,60,37,001.55","1,67,802","24,24,016","66.75"
"HCLTECH","EQ","27-Nov-2024","1,899.55","1,896.75","1,917.00","1,887.10","1,891.10","1,891.05","1,903.10","16,31,975","3,10,58,08,405.25","62,337","9,78,423","59.95"
"HCLTECH","EQ","26-Nov-2024","1,891.70","1,890.10","1,914.95","1,889.15","1,900.00","1,899.55","1,902.16","20,79,873","3,95,62,58,453.00","82,089","13,14,779","63.21"
"HCLTECH","EQ","25-Nov-2024","1,898.40","1,919.00","1,919.95","1,878.50","1,896.00","1,891.70","1,892.76","65,31,524","12,36,26,33,619.40","1,62,447","47,05,865","72.05"
"HCLTECH","EQ","22-Nov-2024","1,836.35","1,846.35","1,902.00","1,836.50","1,897.10","1,898.40","1,882.01","27,65,950","5,20,55,40,179.95","1,28,070","15,25,701","55.16"
"HCLTECH","EQ","21-Nov-2024","1,820.55","1,835.00","1,839.55","1,820.20","1,833.30","1,836.35","1,831.91","18,41,245","3,37,29,91,677.25","1,22,858","9,78,536","53.15"
"HCLTECH","EQ","19-Nov-2024","1,835.00","1,837.00","1,865.00","1,817.30","1,824.00","1,820.55","1,842.69","23,54,204","4,33,80,61,517.10","1,05,514","15,40,404","65.43"
"HCLTECH","EQ","18-Nov-2024","1,858.95","1,858.95","1,865.05","1,815.00","1,835.65","1,835.00","1,837.49","24,83,933","4,56,42,05,632.75","1,25,829","16,78,657","67.58"
"HCLTECH","EQ","14-Nov-2024","1,864.75","1,872.00","1,897.00","1,846.35","1,865.00","1,858.95","1,867.12","24,62,563","4,59,78,96,307.25","2,21,440","13,85,264","56.25"
"HCLTECH","EQ","13-Nov-2024","1,872.85","1,866.00","1,879.60","1,859.10","1,864.35","1,864.75","1,867.41","12,54,074","2,34,18,65,743.15","1,14,428","7,88,930","62.91"
"HCLTECH","EQ","12-Nov-2024","1,867.30","1,891.00","1,892.95","1,864.45","1,868.35","1,872.85","1,879.42","27,11,052","5,09,51,95,896.95","1,54,222","18,33,755","67.64"
"HCLTECH","EQ","11-Nov-2024","1,837.50","1,846.70","1,874.00","1,834.00","1,870.00","1,867.30","1,861.34","16,79,869","3,12,68,13,029.20","1,08,116","9,72,734","57.91"
"HCLTECH","EQ","08-Nov-2024","1,831.95","1,838.95","1,854.15","1,828.05","1,838.00","1,837.50","1,840.42","15,21,324","2,79,98,75,589.80","1,21,856","9,56,002","62.84"
"HCLTECH","EQ","07-Nov-2024","1,838.40","1,850.05","1,862.55","1,814.20","1,826.35","1,831.95","1,834.05","21,73,869","3,98,69,86,329.20","1,04,269","13,06,087","60.08"
"HCLTECH","EQ","06-Nov-2024","1,773.55","1,791.10","1,853.00","1,783.00","1,843.00","1,838.40","1,830.61","34,77,029","6,36,50,96,214.80","1,81,751","15,56,125","44.75"
"HCLTECH","EQ","05-Nov-2024","1,762.95","1,769.00","1,783.35","1,761.50","1,773.65","1,773.55","1,771.22","18,18,350","3,22,06,90,381.90","1,02,840","11,18,713","61.52"
"HCLTECH","EQ","04-Nov-2024","1,757.40","1,763.00","1,782.10","1,745.00","1,761.15","1,762.95","1,762.43","28,43,690","5,01,18,02,039.45","1,49,650","15,03,547","52.87"
"HCLTECH","EQ","01-Nov-2024","1,766.05","1,777.00","1,781.30","1,751.00","1,757.00","1,757.40","1,764.86","2,42,223","42,74,89,632.45","19,223","97,349","40.19"
"HCLTECH","EQ","31-Oct-2024","1,838.80","1,840.00","1,843.90","1,756.55","1,772.50","1,766.05","1,779.72","36,16,088","6,43,56,11,576.50","1,80,549","19,86,870","54.95"
"HCLTECH","EQ","30-Oct-2024","1,871.75","1,861.00","1,869.45","1,835.30","1,853.75","1,838.80","1,849.50","17,32,047","3,20,34,17,310.45","1,12,672","11,67,415","67.40"
"HCLTECH","EQ","29-Oct-2024","1,871.75","1,871.75","1,875.90","1,851.20","1,872.00","1,871.75","1,864.34","17,19,955","3,20,65,78,443.05","1,29,857","11,11,398","64.62"
"HCLTECH","EQ","28-Oct-2024","1,852.35","1,845.10","1,876.80","1,845.10","1,875.00","1,871.75","1,864.88","24,18,907","4,51,09,79,856.60","1,18,401","16,18,138","66.90"
"HCLTECH","EQ","25-Oct-2024","1,844.90","1,860.00","1,871.55","1,840.20","1,852.00","1,852.35","1,854.69","40,78,295","7,56,39,68,059.00","1,91,615","26,49,137","64.96"
"HCLTECH","EQ","24-Oct-2024","1,845.75","1,845.00","1,862.95","1,837.70","1,842.80","1,844.90","1,847.66","16,21,637","2,99,62,29,658.50","1,09,635","10,47,420","64.59"
"HCLTECH","EQ","23-Oct-2024","1,822.75","1,793.50","1,865.00","1,793.50","1,845.00","1,845.75","1,844.93","25,22,186","4,65,32,67,602.55","1,10,585","16,36,373","64.88"
"HCLTECH","EQ","22-Oct-2024","1,843.60","1,829.80","1,852.00","1,819.50","1,822.25","1,822.75","1,831.24","20,89,660","3,82,66,70,412.30","1,36,405","13,64,637","65.30"
"HCLTECH","EQ","21-Oct-2024","1,857.70","1,875.30","1,888.50","1,840.00","1,840.10","1,843.60","1,856.27","12,84,980","2,38,52,71,606.00","73,937","6,76,824","52.67"
"HCLTECH","EQ","18-Oct-2024","1,867.80","1,867.00","1,873.90","1,843.00","1,856.55","1,857.70","1,856.03","23,66,406","4,39,21,18,496.65","1,11,867","14,08,093","59.50"
"HCLTECH","EQ","17-Oct-2024","1,865.25","1,869.90","1,877.05","1,851.45","1,865.75","1,867.80","1,863.97","23,99,099","4,47,18,44,146.05","1,28,951","14,04,033","58.52"
"HCLTECH","EQ","16-Oct-2024","1,870.10","1,869.00","1,885.00","1,854.05","1,857.00","1,865.25","1,868.86","21,44,442","4,00,76,51,519.85","1,41,225","13,26,700","61.87"
"HCLTECH","EQ","15-Oct-2024","1,855.90","1,830.00","1,882.75","1,829.95","1,866.00","1,870.10","1,865.18","56,96,544","10,62,50,94,067.60","2,00,838","24,92,366","43.75"
"HCLTECH","EQ","14-Oct-2024","1,839.65","1,846.05","1,865.50","1,832.40","1,865.00","1,855.90","1,849.67","17,51,092","3,23,89,47,129.65","1,61,598","9,40,046","53.68"
"HCLTECH","EQ","11-Oct-2024","1,808.65","1,804.00","1,852.80","1,800.65","1,839.95","1,839.65","1,834.51","29,77,110","5,46,15,46,850.35","1,50,170","11,94,918","40.14"
"HCLTECH","EQ","10-Oct-2024","1,809.70","1,820.00","1,839.95","1,797.00","1,812.00","1,808.65","1,816.44","37,53,869","6,81,86,69,363.50","1,46,791","21,09,799","56.20"
"HCLTECH","EQ","09-Oct-2024","1,789.45","1,793.05","1,825.00","1,790.15","1,812.00","1,809.70","1,811.77","24,99,596","4,52,87,00,959.05","1,02,612","15,84,791","63.40"
"HCLTECH","EQ","08-Oct-2024","1,776.95","1,774.00","1,794.00","1,743.00","1,784.00","1,789.45","1,773.74","23,53,030","4,17,36,69,588.90","1,55,794","15,35,441","65.25"
"HCLTECH","EQ","07-Oct-2024","1,776.60","1,784.95","1,804.20","1,767.90","1,773.65","1,776.95","1,777.65","34,19,048","6,07,78,78,236.55","1,21,516","24,08,203","70.43"
"HCLTECH","EQ","04-Oct-2024","1,778.55","1,778.00","1,807.90","1,767.25","1,782.25","1,776.60","1,787.14","29,82,759","5,33,06,11,423.90","1,48,375","13,18,267","44.20"
"HCLTECH","EQ","03-Oct-2024","1,816.50","1,778.00","1,809.30","1,770.00","1,779.00","1,778.55","1,784.40","35,52,386","6,33,88,88,981.55","1,42,185","24,64,339","69.37"
"HCLTECH","EQ","01-Oct-2024","1,796.10","1,790.00","1,822.45","1,790.00","1,816.45","1,816.50","1,804.79","16,42,542","2,96,44,50,145.75","86,150","9,75,309","59.38"
"HCLTECH","EQ","30-Sep-2024","1,808.40","1,808.00","1,820.70","1,789.15","1,796.00","1,796.10","1,804.46","21,17,894","3,82,16,62,432.30","94,065","13,08,140","61.77"
"HCLTECH","EQ","27-Sep-2024","1,783.85","1,810.00","1,828.55","1,796.55","1,809.00","1,808.40","1,810.62","40,99,016","7,42,17,72,241.70","1,75,739","26,04,660","63.54"
"HCLTECH","EQ","26-Sep-2024","1,782.40","1,782.25","1,808.40","1,778.90","1,782.00","1,783.85","1,790.40","43,03,250","7,70,45,44,331.20","1,45,204","27,06,660","62.90"
"HCLTECH","EQ","25-Sep-2024","1,775.60","1,778.80","1,784.05","1,755.00","1,780.00","1,782.40","1,770.87","22,40,579","3,96,77,63,596.25","1,28,880","14,07,601","62.82"
"HCLTECH","EQ","24-Sep-2024","1,752.80","1,750.00","1,783.50","1,738.35","1,779.05","1,775.60","1,763.55","19,07,389","3,36,37,67,481.30","87,644","11,30,530","59.27"
"HCLTECH","EQ","23-Sep-2024","1,760.05","1,764.00","1,764.00","1,732.50","1,750.70","1,752.80","1,746.23","15,41,597","2,69,19,75,774.50","74,031","8,13,435","52.77"
